age,job,marital,education,contact,day_of_week,campaign,previous,poutcome,duration_mins,education_level,job_type,income_level,was_contacted_before,deposited_before,y
33,blue-collar,married,basic.6y,cellular,tue,1,0,nonexistent,6,low,blue-collar,mid,False,False,no
32,services,married,high.school,cellular,mon,6,1,failure,0,mid,blue-collar,mid,True,False,no
41,self-employed,married,basic.4y,telephone,mon,1,0,nonexistent,3,low,entrepreneur,mid,False,False,no
37,technician,divorced,professional.course,cellular,tue,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
44,blue-collar,married,professional.course,cellular,tue,10,0,nonexistent,3,mid,blue-collar,mid,False,False,no
57,retired,married,high.school,cellular,wed,3,0,nonexistent,2,mid,retired,low,False,False,no
31,entrepreneur,single,university.degree,cellular,thu,1,0,nonexistent,3,high,entrepreneur,high,False,False,yes
56,retired,married,basic.4y,cellular,tue,1,0,nonexistent,1,low,retired,low,False,False,no
31,admin.,single,university.degree,cellular,thu,7,0,nonexistent,2,high,white-collar,mid,False,False,no
43,unemployed,married,basic.9y,cellular,fri,2,1,success,4,low,unemployed,low,True,True,yes
55,retired,married,university.degree,telephone,thu,1,0,nonexistent,3,high,retired,low,False,False,no
34,technician,married,university.degree,cellular,thu,1,0,nonexistent,1,high,blue-collar,mid,False,False,no
33,blue-collar,single,high.school,telephone,wed,2,0,nonexistent,3,mid,blue-collar,mid,False,False,no
41,management,married,high.school,telephone,tue,1,0,nonexistent,3,mid,white-collar,high,False,False,no
50,management,married,university.degree,cellular,thu,1,1,failure,2,high,white-collar,high,True,False,no
31,blue-collar,married,basic.6y,telephone,wed,4,0,nonexistent,2,low,blue-collar,mid,False,False,no
47,management,married,basic.4y,telephone,fri,2,0,nonexistent,8,low,white-collar,high,False,False,no
49,entrepreneur,married,high.school,cellular,tue,1,0,nonexistent,2,mid,entrepreneur,high,False,False,no
59,self-employed,married,professional.course,cellular,mon,5,0,nonexistent,5,mid,entrepreneur,mid,False,False,no
47,admin.,married,university.degree,telephone,mon,2,0,nonexistent,7,high,white-collar,mid,False,False,no
46,admin.,married,university.degree,telephone,mon,4,0,nonexistent,4,high,white-collar,mid,False,False,no
26,management,single,university.degree,cellular,thu,1,0,nonexistent,12,high,white-collar,high,False,False,yes
41,self-employed,married,university.degree,telephone,tue,1,0,nonexistent,7,high,entrepreneur,mid,False,False,no
40,technician,married,professional.course,cellular,mon,3,0,nonexistent,3,mid,blue-collar,mid,False,False,no
47,services,married,high.school,cellular,thu,1,0,nonexistent,3,mid,blue-collar,mid,False,False,no
27,admin.,single,university.degree,cellular,mon,1,0,nonexistent,2,high,white-collar,mid,False,False,no
30,technician,married,professional.course,cellular,tue,10,0,nonexistent,6,mid,blue-collar,mid,False,False,no
42,admin.,married,university.degree,cellular,tue,1,0,nonexistent,3,high,white-collar,mid,False,False,no
39,technician,single,professional.course,cellular,tue,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
29,admin.,single,high.school,cellular,wed,1,0,nonexistent,5,mid,white-collar,mid,False,False,no
46,blue-collar,married,basic.4y,telephone,mon,2,0,nonexistent,7,low,blue-collar,mid,False,False,no
41,admin.,married,university.degree,telephone,thu,1,0,nonexistent,1,high,white-collar,mid,False,False,no
36,housemaid,married,basic.4y,telephone,mon,1,0,nonexistent,1,low,blue-collar,mid,False,False,no
52,admin.,married,high.school,cellular,wed,6,0,nonexistent,2,mid,white-collar,mid,False,False,no
32,admin.,married,high.school,cellular,wed,1,0,nonexistent,3,mid,white-collar,mid,False,False,no
31,services,single,high.school,telephone,fri,9,0,nonexistent,1,mid,blue-collar,mid,False,False,no
45,blue-collar,married,basic.6y,cellular,wed,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
48,housemaid,married,basic.4y,cellular,mon,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
32,admin.,single,high.school,telephone,mon,2,0,nonexistent,10,mid,white-collar,mid,False,False,no
33,admin.,married,high.school,cellular,thu,4,0,nonexistent,2,mid,white-collar,mid,False,False,no
41,entrepreneur,single,high.school,telephone,thu,2,0,nonexistent,3,mid,entrepreneur,high,False,False,no
53,technician,married,high.school,telephone,wed,2,0,nonexistent,5,mid,blue-collar,mid,False,False,no
51,services,married,high.school,cellular,fri,3,0,nonexistent,9,mid,blue-collar,mid,False,False,no
26,admin.,single,university.degree,cellular,fri,1,0,nonexistent,5,high,white-collar,mid,False,False,yes
27,blue-collar,single,basic.6y,telephone,mon,1,0,nonexistent,6,low,blue-collar,mid,False,False,no
31,technician,married,professional.course,cellular,thu,2,0,nonexistent,2,mid,blue-collar,mid,False,False,no
44,blue-collar,married,basic.4y,cellular,tue,5,0,nonexistent,6,low,blue-collar,mid,False,False,no
35,blue-collar,married,basic.9y,telephone,thu,1,0,nonexistent,1,low,blue-collar,mid,False,False,no
44,blue-collar,married,basic.4y,telephone,tue,2,0,nonexistent,5,low,blue-collar,mid,False,False,no
41,blue-collar,married,professional.course,cellular,tue,1,0,nonexistent,2,mid,blue-collar,mid,False,False,no
34,technician,married,professional.course,cellular,fri,2,0,nonexistent,6,mid,blue-collar,mid,False,False,no
34,blue-collar,married,basic.9y,cellular,mon,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
43,management,married,university.degree,cellular,fri,1,0,nonexistent,11,high,white-collar,high,False,False,yes
39,blue-collar,divorced,basic.9y,telephone,wed,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
46,technician,divorced,university.degree,telephone,fri,3,0,nonexistent,20,high,blue-collar,mid,False,False,no
35,technician,divorced,professional.course,cellular,fri,1,0,nonexistent,6,mid,blue-collar,mid,False,False,yes
47,services,married,high.school,telephone,wed,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
27,management,single,university.degree,cellular,mon,4,0,nonexistent,1,high,white-collar,high,False,False,no
37,admin.,married,high.school,cellular,mon,1,0,nonexistent,9,mid,white-collar,mid,False,False,no
52,blue-collar,married,basic.9y,telephone,thu,1,0,nonexistent,7,low,blue-collar,mid,False,False,no
43,blue-collar,married,basic.9y,telephone,wed,2,0,nonexistent,2,low,blue-collar,mid,False,False,no
31,admin.,single,university.degree,cellular,fri,4,0,nonexistent,1,high,white-collar,mid,False,False,no
29,admin.,single,university.degree,cellular,tue,1,0,nonexistent,1,high,white-collar,mid,False,False,no
43,admin.,married,high.school,cellular,fri,2,1,failure,2,mid,white-collar,mid,True,False,no
47,entrepreneur,single,university.degree,telephone,fri,3,0,nonexistent,1,high,entrepreneur,high,False,False,no
45,unemployed,divorced,basic.4y,cellular,wed,1,0,nonexistent,3,low,unemployed,low,False,False,no
39,blue-collar,married,basic.4y,cellular,mon,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
36,admin.,married,high.school,cellular,tue,2,0,nonexistent,11,mid,white-collar,mid,False,False,no
21,services,single,basic.9y,cellular,mon,2,0,nonexistent,5,low,blue-collar,mid,False,False,no
28,admin.,married,high.school,cellular,tue,3,0,nonexistent,1,mid,white-collar,mid,False,False,no
48,services,divorced,high.school,cellular,mon,1,0,nonexistent,6,mid,blue-collar,mid,False,False,no
43,management,married,university.degree,cellular,mon,1,0,nonexistent,1,high,white-collar,high,False,False,no
37,admin.,single,university.degree,cellular,mon,2,0,nonexistent,4,high,white-collar,mid,False,False,no
59,retired,divorced,professional.course,cellular,wed,3,0,nonexistent,5,mid,retired,low,False,False,no
31,entrepreneur,married,basic.6y,telephone,fri,3,0,nonexistent,2,low,entrepreneur,high,False,False,no
57,technician,single,university.degree,cellular,wed,8,0,nonexistent,2,high,blue-collar,mid,False,False,no
44,services,married,high.school,cellular,thu,3,0,nonexistent,8,mid,blue-collar,mid,False,False,no
57,management,divorced,university.degree,telephone,tue,2,0,nonexistent,4,high,white-collar,high,False,False,no
26,student,single,high.school,telephone,thu,5,0,nonexistent,4,mid,student,low,False,False,no
43,retired,married,high.school,cellular,fri,1,0,nonexistent,1,mid,retired,low,False,False,no
34,blue-collar,married,basic.9y,telephone,fri,2,0,nonexistent,4,low,blue-collar,mid,False,False,no
48,admin.,married,high.school,cellular,wed,4,0,nonexistent,18,mid,white-collar,mid,False,False,yes
32,admin.,divorced,high.school,telephone,fri,2,0,nonexistent,5,mid,white-collar,mid,False,False,no
38,technician,single,professional.course,cellular,mon,3,1,failure,3,mid,blue-collar,mid,True,False,no
37,admin.,single,university.degree,cellular,tue,4,0,nonexistent,2,high,white-collar,mid,False,False,no
29,admin.,single,university.degree,cellular,fri,2,0,nonexistent,2,high,white-collar,mid,False,False,no
42,admin.,married,university.degree,cellular,wed,2,0,nonexistent,1,high,white-collar,mid,False,False,no
52,management,divorced,university.degree,telephone,thu,1,0,nonexistent,0,high,white-collar,high,False,False,no
48,unemployed,divorced,basic.4y,telephone,mon,2,0,nonexistent,2,low,unemployed,low,False,False,no
30,services,single,professional.course,telephone,tue,3,0,nonexistent,3,mid,blue-collar,mid,False,False,no
41,technician,married,professional.course,cellular,mon,2,0,nonexistent,3,mid,blue-collar,mid,False,False,no
24,admin.,single,university.degree,cellular,mon,3,0,nonexistent,7,high,white-collar,mid,False,False,no
57,management,divorced,university.degree,cellular,mon,1,0,nonexistent,2,high,white-collar,high,False,False,no
28,student,single,university.degree,cellular,tue,3,2,failure,2,high,student,low,True,False,no
51,blue-collar,divorced,basic.9y,cellular,mon,7,0,nonexistent,5,low,blue-collar,mid,False,False,no
41,technician,married,university.degree,cellular,thu,1,1,failure,5,high,blue-collar,mid,True,False,no
25,management,single,university.degree,cellular,mon,5,0,nonexistent,6,high,white-collar,high,False,False,no
47,admin.,single,university.degree,cellular,tue,1,0,nonexistent,2,high,white-collar,mid,False,False,no
34,admin.,single,high.school,cellular,fri,1,0,nonexistent,2,mid,white-collar,mid,False,False,no
40,admin.,married,basic.9y,telephone,mon,4,0,nonexistent,3,low,white-collar,mid,False,False,no
29,blue-collar,single,basic.4y,telephone,fri,3,0,nonexistent,2,low,blue-collar,mid,False,False,no
33,unemployed,married,basic.9y,telephone,wed,1,0,nonexistent,1,low,unemployed,low,False,False,no
47,admin.,married,university.degree,telephone,fri,6,0,nonexistent,2,high,white-collar,mid,False,False,no
42,admin.,married,university.degree,cellular,fri,2,0,nonexistent,3,high,white-collar,mid,False,False,no
55,admin.,married,university.degree,cellular,wed,1,0,nonexistent,1,high,white-collar,mid,False,False,no
40,blue-collar,married,basic.9y,telephone,wed,4,0,nonexistent,1,low,blue-collar,mid,False,False,no
34,blue-collar,single,basic.9y,telephone,mon,1,0,nonexistent,1,low,blue-collar,mid,False,False,no
54,blue-collar,married,basic.9y,telephone,wed,2,0,nonexistent,2,low,blue-collar,mid,False,False,no
47,admin.,single,university.degree,cellular,thu,1,0,nonexistent,7,high,white-collar,mid,False,False,no
39,services,married,high.school,cellular,thu,2,0,nonexistent,4,mid,blue-collar,mid,False,False,no
35,blue-collar,married,basic.9y,telephone,mon,2,0,nonexistent,4,low,blue-collar,mid,False,False,no
34,management,married,high.school,cellular,tue,7,0,nonexistent,7,mid,white-collar,high,False,False,no
31,technician,single,university.degree,cellular,fri,1,0,nonexistent,4,high,blue-collar,mid,False,False,no
29,blue-collar,single,basic.9y,telephone,fri,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
43,services,married,high.school,telephone,fri,6,0,nonexistent,2,mid,blue-collar,mid,False,False,no
33,blue-collar,married,basic.9y,cellular,tue,4,0,nonexistent,2,low,blue-collar,mid,False,False,no
44,admin.,single,university.degree,telephone,mon,1,0,nonexistent,2,high,white-collar,mid,False,False,no
32,management,single,university.degree,cellular,mon,2,1,failure,2,high,white-collar,high,True,False,no
37,blue-collar,married,basic.9y,telephone,tue,2,0,nonexistent,5,low,blue-collar,mid,False,False,no
28,unemployed,single,basic.9y,cellular,tue,1,1,failure,4,low,unemployed,low,True,False,yes
31,technician,divorced,university.degree,cellular,thu,2,0,nonexistent,2,high,blue-collar,mid,False,False,no
33,blue-collar,single,basic.9y,cellular,wed,2,1,failure,2,low,blue-collar,mid,True,False,no
29,technician,single,university.degree,telephone,mon,1,0,nonexistent,7,high,blue-collar,mid,False,False,no
34,technician,divorced,professional.course,cellular,tue,5,0,nonexistent,2,mid,blue-collar,mid,False,False,no
34,technician,divorced,high.school,telephone,thu,4,0,nonexistent,3,mid,blue-collar,mid,False,False,no
34,blue-collar,divorced,basic.4y,telephone,mon,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
34,technician,single,professional.course,cellular,tue,1,0,nonexistent,4,mid,blue-collar,mid,False,False,no
36,admin.,married,university.degree,cellular,fri,1,0,nonexistent,1,high,white-collar,mid,False,False,no
28,admin.,married,university.degree,cellular,wed,1,0,nonexistent,2,high,white-collar,mid,False,False,no
38,admin.,married,university.degree,cellular,thu,1,4,failure,2,high,white-collar,mid,True,False,yes
34,admin.,married,university.degree,telephone,fri,1,0,nonexistent,1,high,white-collar,mid,False,False,no
53,management,married,university.degree,cellular,tue,1,0,nonexistent,1,high,white-collar,high,False,False,no
36,entrepreneur,single,university.degree,cellular,wed,2,0,nonexistent,2,high,entrepreneur,high,False,False,no
24,student,single,high.school,cellular,fri,1,2,failure,1,mid,student,low,True,False,no
29,blue-collar,single,high.school,telephone,fri,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
47,entrepreneur,married,university.degree,telephone,fri,3,0,nonexistent,5,high,entrepreneur,high,False,False,no
33,unemployed,single,university.degree,cellular,thu,2,0,nonexistent,1,high,unemployed,low,False,False,no
56,services,divorced,high.school,cellular,mon,2,1,failure,2,mid,blue-collar,mid,True,False,no
38,technician,married,professional.course,cellular,fri,1,0,nonexistent,2,mid,blue-collar,mid,False,False,no
30,technician,single,professional.course,cellular,mon,2,0,nonexistent,1,mid,blue-collar,mid,False,False,no
38,admin.,married,university.degree,cellular,tue,2,0,nonexistent,2,high,white-collar,mid,False,False,no
37,services,married,high.school,telephone,thu,2,0,nonexistent,20,mid,blue-collar,mid,False,False,no
30,technician,single,professional.course,telephone,tue,1,2,failure,13,mid,blue-collar,mid,True,False,yes
38,unemployed,married,high.school,cellular,mon,5,0,nonexistent,5,mid,unemployed,low,False,False,no
40,admin.,single,professional.course,telephone,mon,4,0,nonexistent,1,mid,white-collar,mid,False,False,no
26,technician,single,professional.course,telephone,tue,1,0,nonexistent,0,mid,blue-collar,mid,False,False,no
45,blue-collar,divorced,professional.course,cellular,wed,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
27,unemployed,married,high.school,telephone,mon,1,0,nonexistent,8,mid,unemployed,low,False,False,no
59,retired,single,high.school,telephone,tue,1,0,nonexistent,3,mid,retired,low,False,False,no
49,unemployed,married,high.school,cellular,fri,1,0,nonexistent,2,mid,unemployed,low,False,False,no
29,services,divorced,high.school,telephone,wed,1,0,nonexistent,5,mid,blue-collar,mid,False,False,no
47,admin.,married,university.degree,cellular,thu,1,1,failure,1,high,white-collar,mid,True,False,no
43,housemaid,married,basic.4y,telephone,fri,1,0,nonexistent,4,low,blue-collar,mid,False,False,no
28,services,married,high.school,cellular,wed,2,0,nonexistent,4,mid,blue-collar,mid,False,False,no
35,admin.,single,university.degree,cellular,tue,1,0,nonexistent,6,high,white-collar,mid,False,False,no
47,blue-collar,single,basic.9y,cellular,mon,2,0,nonexistent,1,low,blue-collar,mid,False,False,no
58,management,single,professional.course,telephone,wed,1,0,nonexistent,4,mid,white-collar,high,False,False,no
36,blue-collar,single,basic.9y,telephone,thu,10,0,nonexistent,0,low,blue-collar,mid,False,False,no
26,admin.,married,basic.9y,cellular,tue,2,0,nonexistent,15,low,white-collar,mid,False,False,yes
50,admin.,divorced,basic.9y,cellular,mon,2,0,nonexistent,2,low,white-collar,mid,False,False,no
